,"Time,s","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,",Markers,MarkerNames,Fall
311400,298.6,0.43188872633390707,0.5850106399685906,0.5423775536196443,0.1516955086525958,0.5048286052009456,0.08581013477723493,0.0,,0.0
311401,298.61,0.43211798623063685,0.5850302316450727,0.5421309796729329,0.1516955086525958,0.5048286052009456,0.08581013477723493,0.0,,0.0
311402,298.62,0.4321596385542169,0.5853358068315666,0.5420063528452799,0.1516955086525958,0.5048286052009456,0.08581013477723493,0.0,,0.0
311403,298.63,0.4321596385542169,0.585394581861013,0.5420795099088084,0.15174552365709715,0.5048286052009456,0.08575128008945904,0.0,,0.0
311404,298.64,0.432097117039587,0.5853005496662741,0.5418058484894798,0.15174552365709715,0.5048286052009456,0.08575128008945904,0.0,,0.0
311405,298.65,0.43186790017211707,0.5851634471927759,0.5413831575729787,0.15174552365709715,0.5047931442080378,0.08575128008945904,0.0,,0.0
311406,298.66,0.4316761617900172,0.5853005496662741,0.5425536705894339,0.1517955386615985,0.5048286052009456,0.08569242540168315,0.0,,0.0
311407,298.67,0.4316553356282272,0.585394581861013,0.5418302511589994,0.1518455536660998,0.5048286052009456,0.08563357071390726,0.0,,0.0
311408,298.68,0.4316553356282272,0.5856648998822144,0.5425265678333078,0.1518455536660998,0.5047931442080378,0.08563357071390726,0.0,,0.0
311409,298.69,0.43186790017211707,0.5855473498233216,0.5420063528452799,0.1517955386615985,0.5047931442080378,0.08569242540168315,0.0,,0.0
311410,298.7,0.4319095524956971,0.585280957989792,0.5420307351367873,0.1517955386615985,0.5047576832151299,0.08569242540168315,0.0,,0.0
311411,298.71,0.43239302925989676,0.585394581861013,0.5421309796729329,0.1517955386615985,0.5047222222222222,0.08575128008945904,0.0,,0.0
311412,298.72,0.43211798623063685,0.5845524146054182,0.5416080798818075,0.1517955386615985,0.5046808510638298,0.08575128008945904,0.0,,0.0
311413,298.73,0.4325804647160069,0.5850106399685906,0.5406378317795099,0.1518455536660998,0.5046099290780142,0.08569242540168315,0.0,,0.0
311414,298.74,0.432855851979346,0.5845720455437771,0.5410851291456518,0.15189556867060122,0.504468085106383,0.08563357071390726,0.0,,0.0
311415,298.75,0.4325804647160069,0.5848186101295643,0.541185490855367,0.15199559867960394,0.5042494089834515,0.08557471602613143,0.0,,0.0
311416,298.76,0.43205544750430297,0.585508205732234,0.5413587039584288,0.1520956286886066,0.5039598108747044,0.08545700665057965,0.0,,0.0
311417,298.77,0.4321596385542169,0.5863545347467609,0.5410606755311019,0.15219565869760932,0.5035283687943262,0.08533929727502781,0.0,,0.0
311418,298.78,0.43220133390705684,0.5863545347467609,0.541930510978654,0.15229568870661198,0.5032033096926714,0.08528044258725198,0.0,,0.0
311419,298.79,0.43148881239242687,0.5872359638790735,0.5433745988078863,0.15234570371111333,0.5029491725768321,0.08522158789947609,0.0,,0.0
311420,298.8,0.4311092943201377,0.5875217903415784,0.5441683223801518,0.15224567370211062,0.5028427895981087,0.08539815196280376,0.0,,0.0
311421,298.81,0.43125946643717733,0.5887675696898312,0.543572265525498,0.15199559867960394,0.5029137115839243,0.08563357071390726,0.0,,0.0
311422,298.82,0.43087994836488813,0.5895563407930899,0.5436726272352131,0.15159547864359313,0.5032033096926714,0.08598669884056259,0.0,,0.0
311423,298.83,0.43048020654044755,0.5899371809972517,0.544268684089867,0.15114534360308096,0.503676122931442,0.08645753634276959,0.0,,0.0
311424,298.84,0.4316553356282272,0.5909736945425992,0.54705384889704,0.15054516354906478,0.5042848699763594,0.08698722853275254,0.0,,0.0
311425,298.85,0.4320762908777969,0.5922182960345505,0.5493657343726119,0.1500950285085526,0.5047931442080378,0.08751692072273548,0.0,,0.0
311426,298.86,0.430080034423408,0.5918727915194347,0.5491925212695501,0.14964489346804044,0.5052600472813238,0.08792890353716665,0.0,,0.0
311427,298.87,0.43115103270223754,0.5916254416961131,0.5501400988333588,0.14909472841852556,0.5056973995271867,0.08851745041492548,0.0,,0.0
311428,298.88,0.43350602409638556,0.5906281900274833,0.5475266187783381,0.1483945183555067,0.5061997635933806,0.08922370666823604,0.0,,0.0
311429,298.89,0.43329733218588645,0.5901099332548096,0.544715981456009,0.1477443232969891,0.5068853427895981,0.0898711082337707,0.0,,0.0
311430,298.9,0.43195124784853706,0.5905300353356892,0.543572265525498,0.14729418825647694,0.507677304964539,0.09028309104820192,0.0,,0.0
311431,298.91,0.42924225473321864,0.5911857086768748,0.5434963574303326,0.14694408322496755,0.5086879432624113,0.09063621917485715,0.0,,0.0
311432,298.92,0.42650602409638555,0.5909736945425992,0.5432497834836212,0.14659397819345804,0.5098817966903073,0.09093049261373659,0.0,,0.0
311433,298.93,0.4247676419965577,0.5906674519042011,0.5425021651637882,0.14619385815744723,0.5113238770685579,0.09128362074039187,0.0,,0.0
311434,298.94,0.42390275387263343,0.5908794660384767,0.5419792653726628,0.14574372311693506,0.5127659574468084,0.09169560355482304,0.0,,0.0
311435,298.95,0.4241781411359725,0.5915312131919906,0.5422528911304701,0.1452435730719216,0.5142080378250591,0.09216644105703009,0.0,,0.0
311436,298.96,0.4247461273666093,0.5921436984687869,0.5399663762799939,0.1446934080224067,0.5157210401891252,0.09275498793478892,0.0,,0.0
311437,298.97,0.42632099827882963,0.5912446014919513,0.5378501197208212,0.14404321296388917,0.5174527186761229,0.09346124418809948,0.0,,0.0
311438,298.98,0.42928399311531845,0.5909344326658815,0.5363849406490396,0.14329298789636896,0.5194739952718676,0.09422635512918592,0.0,,0.0
311439,298.99,0.4324138984509467,0.5920259128386337,0.5359620968974476,0.14244273281984599,0.5216784869976359,0.09516803013360003,0.0,,0.0
311440,299.0,0.4361940619621343,0.5938672948566942,0.5368791074430689,0.14154246273882165,0.5238416075650117,0.0961097051380142,0.0,,0.0
311441,299.01,0.4369922547332186,0.5955359246171967,0.5360334199398848,0.1408422526758028,0.5258983451536643,0.09693367076687648,0.0,,0.0
311442,299.02,0.43770654044750434,0.5961876717707106,0.5364104131641958,0.1401920576172852,0.5278782505910165,0.09763992702018703,0.0,,0.0
311443,299.03,0.4392211703958692,0.5951354534746761,0.5369096744612563,0.13954186255876766,0.5298995271867611,0.09834618327349764,0.0,,0.0
311444,299.04,0.43980636833046477,0.5936552807224186,0.5365836262672576,0.1390917275182555,0.5319562647754137,0.09887587546348053,0.0,,0.0
311445,299.05,0.43907487091222036,0.5928896741264233,0.5387467522543176,0.8610583174952485,0.5389550827423167,0.913601318345006,0.0,,0.0
311446,299.06,0.43657487091222036,0.5914723203769141,0.5407871007183249,0.8608582574772432,0.5370068557919622,0.9138367370961096,0.0,,0.0
311447,299.07,0.43279302925989677,0.5895563407930899,0.543845840338275,0.8603581074322297,0.5353114657210402,0.9144252839738684,0.0,,0.0
311448,299.08,0.4308386402753873,0.5864680015704751,0.5459350960313821,0.8597079123737121,0.5337600472813239,0.9151315402271789,0.0,,0.0
311449,299.09,0.4327474182444062,0.582268158617982,0.5464822456569361,0.8591077323196958,0.5324255319148936,0.9158377964804895,0.0,,0.0
311450,299.1,0.43384337349397595,0.5790498625834315,0.5450654643639512,0.8583575072521756,0.5313794326241135,0.9166617621093518,0.0,,0.0
311451,299.11,0.4347646299483649,0.5767687475461327,0.5458372815731825,0.85740722216665,0.530514184397163,0.9177800011770936,0.0,,0.0
311452,299.12,0.4356480206540448,0.5741970946211229,0.5472311376025268,0.8563569070721216,0.5297931442080378,0.9189570949326111,0.0,,0.0
311453,299.13,0.43566910499139416,0.5724734982332156,0.5504610525243262,0.8554566369910973,0.5292139479905437,0.9200753340003529,0.0,,0.0
311454,299.14,0.4400215146299484,0.5741970946211229,0.5504610525243262,0.8550065019505851,0.5290366430260047,0.92054617150256,0.0,,0.0
311455,299.15,0.4435025817555938,0.5807381232822929,0.5406138876152631,0.8549064719415824,0.5293203309692671,0.9206050261903358,0.0,,0.0
311456,299.16,0.4411962134251291,0.58675382803298,0.5314330837026847,0.854406321896569,0.5296099290780142,0.9211347183803188,0.0,,0.0
311457,299.17,0.4347228915662651,0.5897683549273656,0.533572774975801,0.8534560368110433,0.5295035460992907,0.9221941027602847,0.0,,0.0
311458,299.18,0.42873795180722896,0.5885952100510405,0.5401395893830556,0.8524057217165149,0.5288888888888889,0.9233711965158022,0.0,,0.0
311459,299.19,0.4258993115318417,0.5862367491166078,0.5448647409445209,0.8516054816444933,0.5278427895981087,0.9243128715202165,0.0,,0.0
311460,299.2,0.42711703958691916,0.5813113466823715,0.5459350960313821,0.8512553766129839,0.5264716312056738,0.9247248543346476,0.0,,0.0
311461,299.21,0.4304591222030981,0.5773066352571653,0.5420795099088084,0.8511553466039812,0.5250295508274231,0.9247248543346476,0.0,,0.0
311462,299.22,0.4328347676419966,0.5739850804868474,0.5373029700952672,0.8511553466039812,0.5236583924349881,0.9247248543346476,0.0,,0.0
311463,299.23,0.4356897590361446,0.5735885355319985,0.5356360487034489,0.8510553165949785,0.5225413711583924,0.9247837090224235,0.0,,0.0
311464,299.24,0.43686316695352845,0.5762897526501767,0.535814356309542,0.8508552565769731,0.5216725768321513,0.9250779824613029,0.0,,0.0
311465,299.25,0.4364500860585198,0.5799882214369847,0.5392944113301747,0.8503551065319596,0.5210283687943262,0.92554881996351,0.0,,0.0
311466,299.26,0.4359647160068847,0.5821743227326267,0.5422041367364613,0.8498049414824447,0.5203427895981088,0.9261373668412687,0.0,,0.0
311467,299.27,0.4349978485370052,0.5837844522968199,0.5429762086708442,0.8492547764329299,0.519580378250591,0.9267259137190276,0.0,,0.0
311468,299.28,0.4324763339070568,0.5833066352571653,0.5426511793774517,0.848704611383415,0.5187174940898345,0.9273144605967865,0.0,,0.0
311469,299.29,0.4304173838209983,0.5828637612877896,0.5429003005756788,0.8482044613384014,0.5177777777777778,0.9278441527867692,0.0,,0.0
