,"Time,s","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,",Markers,MarkerNames,Fall
17800,178.0,0.43195025817555943,0.5855263447192777,0.5420763666004381,0.33665099529858955,0.27742316784869975,0.17232652580778046,0.0,,0.0
17801,178.01,0.43196979345955255,0.5853506478209659,0.5418532783127006,0.33665099529858955,0.27742316784869975,0.17232652580778046,0.0,,0.0
17802,178.02,0.43203330895008607,0.5853506478209659,0.5425012990982729,0.33665099529858955,0.27742316784869975,0.17238538049555635,0.0,,0.0
17803,178.03,0.43217986230636835,0.5855117000392619,0.5420338784451576,0.33660098029408825,0.2774822695035461,0.17238538049555635,0.0,,0.0
17804,178.04,0.432013769363167,0.5854092226148411,0.5417364104131641,0.33665099529858955,0.27742316784869975,0.17238538049555635,0.0,,0.0
17805,178.05,0.4322873063683305,0.5854385159010601,0.5418532783127006,0.33665099529858955,0.2774822695035461,0.17238538049555635,0.0,,0.0
17806,178.06,0.4319063253012049,0.5853799411071849,0.5420551225227979,0.33665099529858955,0.2774822695035461,0.17238538049555635,0.0,,0.0
17807,178.07,0.43184767641996563,0.5854092226148411,0.5423312955321208,0.33670101030309096,0.2774822695035461,0.17238538049555635,0.0,,0.0
17808,178.08,0.43153012048192774,0.5852774636827641,0.5427031433083702,0.33675102530759227,0.2775413711583924,0.17238538049555635,0.0,,0.0
17809,178.09,0.43178420826161795,0.585394581861013,0.5421295022670538,0.33675102530759227,0.2774822695035461,0.17238538049555635,0.0,,0.0
17810,178.1,0.4317597676419966,0.5852628190027483,0.5419807427785419,0.33675102530759227,0.2774822695035461,0.17238538049555635,0.0,,0.0
17811,178.11,0.43172069707401034,0.5852481743227327,0.5418107901574201,0.33675102530759227,0.2775413711583924,0.17238538049555635,0.0,,0.0
17812,178.12,0.43178420826161795,0.5853360031409501,0.5424056752763767,0.33675102530759227,0.2774822695035461,0.17244423518333224,0.0,,0.0
17813,178.13,0.4322873063683305,0.5857166862976051,0.5418320342350603,0.33675102530759227,0.2774822695035461,0.17244423518333224,0.0,,0.0
17814,178.14,0.4321212134251291,0.5855995681193562,0.5420763666004381,0.33675102530759227,0.2774822695035461,0.17244423518333224,0.0,,0.0
17815,178.15,0.43220425989672984,0.5857020416175893,0.541885169901676,0.33675102530759227,0.2774822695035461,0.17250308987110813,0.0,,0.0
17816,178.16,0.43220425989672984,0.5857166862976051,0.5421825869886392,0.3368010403120937,0.2775413711583924,0.17250308987110813,0.0,,0.0
17817,178.17,0.43184767641996563,0.5854970553592462,0.5413541189057007,0.3368010403120937,0.2775413711583924,0.17244423518333224,0.0,,0.0
17818,178.18,0.43184767641996563,0.5854385159010601,0.541630190024963,0.336851055316595,0.2774822695035461,0.17244423518333224,0.0,,0.0
17819,178.19,0.43184767641996563,0.5854531605810759,0.5419807427785419,0.336851055316595,0.2774822695035461,0.17244423518333224,0.0,,0.0
17820,178.2,0.43195025817555943,0.5855409893992933,0.5418532783127006,0.3368010403120937,0.2775413711583924,0.17244423518333224,0.0,,0.0
17821,178.21,0.43207728055077455,0.585394581861013,0.5425543838198583,0.336851055316595,0.2775413711583924,0.17244423518333224,0.0,,0.0
17822,178.22,0.43209681583476767,0.5852628190027483,0.5422569667328951,0.336851055316595,0.2775413711583924,0.17244423518333224,0.0,,0.0
17823,178.23,0.4318867469879518,0.5850431880643895,0.5422038310662795,0.336851055316595,0.2775413711583924,0.17244423518333224,0.0,,0.0
17824,178.24,0.43245352839931156,0.5856873969375737,0.5421507463446941,0.336851055316595,0.2775413711583924,0.17244423518333224,0.0,,0.0
17825,178.25,0.4320577452667814,0.5851603062426385,0.5417576544908044,0.336851055316595,0.2775413711583924,0.17238538049555635,0.0,,0.0
17826,178.26,0.43195025817555943,0.5852921083627798,0.5424481634316572,0.33690107032109634,0.2775413711583924,0.17244423518333224,0.0,,0.0
17827,178.27,0.43217986230636835,0.5855702787593248,0.5427031433083702,0.33690107032109634,0.2775413711583924,0.17244423518333224,0.0,,0.0
17828,178.28,0.4319307228915663,0.5854678052610915,0.5419064139793163,0.33690107032109634,0.2775413711583924,0.17244423518333224,0.0,,0.0
17829,178.29,0.4319307228915663,0.5854385159010601,0.5418532783127006,0.33690107032109634,0.2775413711583924,0.17244423518333224,0.0,,0.0
17830,178.3,0.43195025817555943,0.5854531605810759,0.541885169901676,0.33690107032109634,0.27760047281323874,0.17244423518333224,0.0,,0.0
17831,178.31,0.4319307228915663,0.5854678052610915,0.541885169901676,0.33690107032109634,0.27760047281323874,0.17250308987110813,0.0,,0.0
17832,178.32,0.43196979345955255,0.5856873969375737,0.5419276580569565,0.33690107032109634,0.27760047281323874,0.17244423518333224,0.0,,0.0
17833,178.33,0.43186721170395875,0.5854385159010601,0.541885169901676,0.33690107032109634,0.27760047281323874,0.17250308987110813,0.0,,0.0
17834,178.34,0.4319942297762479,0.5853799411071849,0.5419276580569565,0.33690107032109634,0.2776595744680851,0.17250308987110813,0.0,,0.0
17835,178.35,0.4317597676419966,0.5852042402826856,0.542426919354017,0.33690107032109634,0.2776595744680851,0.17250308987110813,0.0,,0.0
17836,178.36,0.43203330895008607,0.5852628190027483,0.5424481634316572,0.33690107032109634,0.2776595744680851,0.17250308987110813,0.0,,0.0
17837,178.37,0.4319942297762479,0.5852628190027483,0.5421082581894135,0.3369510853255977,0.2776595744680851,0.17250308987110813,0.0,,0.0
17838,178.38,0.4317597676419966,0.5852188849627012,0.5424800550206327,0.3369510853255977,0.2776595744680851,0.17250308987110813,0.0,,0.0
17839,178.39,0.4320577452667814,0.585394581861013,0.5421082581894135,0.3369510853255977,0.27760047281323874,0.17250308987110813,0.0,,0.0
17840,178.4,0.4321603270223752,0.5856435021594033,0.5423738346324316,0.337001100330099,0.27760047281323874,0.17250308987110813,0.0,,0.0
17841,178.41,0.43184767641996563,0.5855702787593248,0.5420338784451576,0.337001100330099,0.27760047281323874,0.17256194455888396,0.0,,0.0
17842,178.42,0.4317597676419966,0.585394581861013,0.5420763666004381,0.3370511153346004,0.27760047281323874,0.17256194455888396,0.0,,0.0
17843,178.43,0.432013769363167,0.5856288574793875,0.5426287635641143,0.3370511153346004,0.27760047281323874,0.17250308987110813,0.0,,0.0
17844,178.44,0.43196979345955255,0.5854385159010601,0.5424800550206327,0.3370511153346004,0.2776595744680851,0.17250308987110813,0.0,,0.0
17845,178.45,0.43214079173838216,0.5854092226148411,0.5419594987009017,0.3370511153346004,0.2776595744680851,0.17250308987110813,0.0,,0.0
17846,178.46,0.4321603270223752,0.5855263447192777,0.5422994548881757,0.3371011303391017,0.2776595744680851,0.17256194455888396,0.0,,0.0
17847,178.47,0.4322873063683305,0.5856873969375737,0.5421082581894135,0.3371011303391017,0.2776595744680851,0.17256194455888396,0.0,,0.0
17848,178.48,0.43241432874354563,0.5858190027483314,0.541885169901676,0.3371011303391017,0.2776595744680851,0.17256194455888396,0.0,,0.0
17849,178.49,0.43217986230636835,0.5853506478209659,0.5421507463446941,0.33715114534360313,0.2776595744680851,0.17256194455888396,0.0,,0.0
17850,178.5,0.43182327882960414,0.5851895956026698,0.5417364104131641,0.33715114534360313,0.2777186761229314,0.17256194455888396,0.0,,0.0
17851,178.51,0.432013769363167,0.5853799411071849,0.5422782108105354,0.33715114534360313,0.2777186761229314,0.17256194455888396,0.0,,0.0
17852,178.52,0.43196979345955255,0.5852774636827641,0.5425012990982729,0.33715114534360313,0.2777186761229314,0.17256194455888396,0.0,,0.0
17853,178.53,0.4316571858864028,0.5852188849627012,0.5415558612257374,0.33720116034810443,0.2777186761229314,0.17256194455888396,0.0,,0.0
17854,178.54,0.43196979345955255,0.5855263447192777,0.5418107901574201,0.33720116034810443,0.2777186761229314,0.17256194455888396,0.0,,0.0
17855,178.55,0.4316571858864028,0.5852921083627798,0.5420763666004381,0.33720116034810443,0.2777186761229314,0.17256194455888396,0.0,,0.0
17856,178.56,0.4319307228915663,0.5853506478209659,0.5422782108105354,0.3372511753526058,0.2777186761229314,0.1726207992466599,0.0,,0.0
17857,178.57,0.4316767211703959,0.5850871221044367,0.5421825869886392,0.3372511753526058,0.2777186761229314,0.1726207992466599,5.0,startOfFall,1.0
17858,178.58,0.43184767641996563,0.5854092226148411,0.5426073666513831,0.3372511753526058,0.2777186761229314,0.17256194455888396,0.0,,1.0
17859,178.59,0.43207728055077455,0.5854385159010601,0.5422782108105354,0.33730119035710715,0.2777186761229314,0.17256194455888396,0.0,,1.0
17860,178.6,0.43209681583476767,0.5852628190027483,0.5419807427785419,0.33730119035710715,0.2777186761229314,0.17256194455888396,0.0,,1.0
17861,178.61,0.43186721170395875,0.5853799411071849,0.5417576544908044,0.33730119035710715,0.2777186761229314,0.1726207992466599,0.0,,1.0
17862,178.62,0.4320577452667814,0.5857020416175893,0.5421295022670538,0.33730119035710715,0.27777777777777773,0.1726207992466599,0.0,,1.0
17863,178.63,0.432013769363167,0.5854092226148411,0.5424056752763767,0.3373512053616085,0.27777777777777773,0.1726207992466599,0.0,,1.0
17864,178.64,0.432013769363167,0.5852921083627798,0.5421825869886392,0.3373512053616085,0.27777777777777773,0.1726207992466599,0.0,,1.0
17865,178.65,0.43235081755593807,0.5854092226148411,0.5422038310662795,0.3373512053616085,0.2778368794326241,0.17256194455888396,0.0,,1.0
17866,178.66,0.43220425989672984,0.5856581075775422,0.5414814814814815,0.33740122036610987,0.2778368794326241,0.17256194455888396,0.0,,1.0
17867,178.67,0.4320577452667814,0.5856873969375737,0.5415558612257374,0.33745123537061117,0.2778368794326241,0.17256194455888396,0.0,,1.0
17868,178.68,0.43214079173838216,0.5856288574793875,0.5423738346324316,0.33745123537061117,0.27789598108747043,0.17256194455888396,0.0,,1.0
17869,178.69,0.43182327882960414,0.585394581861013,0.5422782108105354,0.33745123537061117,0.27789598108747043,0.17256194455888396,0.0,,1.0
17870,178.7,0.4318037435456111,0.5851603062426385,0.5423525905547913,0.3375012503751125,0.27789598108747043,0.17256194455888396,0.0,,1.0
17871,178.71,0.4318867469879518,0.5850724774244209,0.5421507463446941,0.3375512653796139,0.27789598108747043,0.1726207992466599,0.0,,1.0
17872,178.72,0.43174023235800346,0.585394581861013,0.5423738346324316,0.33760128038411524,0.27789598108747043,0.1726207992466599,0.0,,1.0
17873,178.73,0.4313201376936317,0.5851310561444838,0.5420551225227979,0.33760128038411524,0.27795508274231673,0.17256194455888396,0.0,,1.0
17874,178.74,0.4310073149741825,0.5850285433843738,0.5417576544908044,0.33760128038411524,0.2780141843971631,0.1726207992466599,0.0,,1.0
17875,178.75,0.43163765060240966,0.5858339222614841,0.5420763666004381,0.3376512953886166,0.2780141843971631,0.17256194455888396,0.0,,1.0
17876,178.76,0.43163765060240966,0.5856581075775422,0.5425543838198583,0.3376512953886166,0.2780732860520094,0.17256194455888396,0.0,,1.0
17877,178.77,0.43186721170395875,0.5855849234393404,0.5423525905547913,0.3376512953886166,0.2780141843971631,0.17256194455888396,0.0,,1.0
17878,178.78,0.4319942297762479,0.5855263447192777,0.5423738346324316,0.3376512953886166,0.2780141843971631,0.1726207992466599,0.0,,1.0
17879,178.79,0.4319307228915663,0.5851456615626227,0.5425012990982729,0.3377013103931179,0.2780141843971631,0.1726207992466599,0.0,,1.0
17880,178.8,0.43217986230636835,0.5851603062426385,0.5419064139793163,0.3377013103931179,0.2780141843971631,0.1726207992466599,0.0,,1.0
17881,178.81,0.4323703528399312,0.5853799411071849,0.5416620816139385,0.3377013103931179,0.27795508274231673,0.1726207992466599,0.0,,1.0
17882,178.82,0.4322677710843374,0.5852774636827641,0.5419594987009017,0.3377513253976193,0.27795508274231673,0.1726207992466599,0.0,,1.0
17883,178.83,0.43233128227194495,0.5855702787593248,0.5419807427785419,0.3377513253976193,0.27795508274231673,0.1726207992466599,0.0,,1.0
17884,178.84,0.43178420826161795,0.5853360031409501,0.5421507463446941,0.3377513253976193,0.2780141843971631,0.1726207992466599,0.0,,1.0
17885,178.85,0.4318037435456111,0.5853360031409501,0.541704569769219,0.3378013404021206,0.2780141843971631,0.1726207992466599,0.0,,1.0
