,"Time,s","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,",Markers,MarkerNames,Fall
113400,450.56,0.4370783132530121,0.5837691401648999,0.5430312293035814,0.29983995198559565,0.24911347517730492,0.2408333823789064,0.0,,0.0
113401,450.57,0.437013769363167,0.5848052610914802,0.5440236384940649,0.2992897869360809,0.2495271867612293,0.24100994644223406,0.0,,0.0
113402,450.58,0.43697074010327025,0.5867341970946212,0.5464389423811706,0.29843953185955785,0.25011820330969264,0.24130421988111345,0.0,,0.0
113403,450.59,0.4376462994836489,0.5884130349430703,0.5494523409241429,0.2972391717515255,0.2507683215130023,0.24165734800776872,0.0,,0.0
113404,450.6,0.4408218588640276,0.5914683941892422,0.5503082174333893,0.29573872161648496,0.2515366430260047,0.242010476134424,0.0,,0.0
113405,450.61,0.44224612736660934,0.5913780918727916,0.5472005705843395,0.2939881964589377,0.2525413711583924,0.24254016832440695,0.0,,0.0
113406,450.62,0.44040017211703963,0.5891452689438555,0.5447847572469305,0.29223767130139044,0.25372340425531914,0.24312871520216578,0.0,,0.0
113407,450.63,0.4366308089500861,0.5854839026305458,0.5441229813031738,0.29068720616184857,0.25508274231678485,0.24365840739214867,0.0,,0.0
113408,450.64,0.43327969018932877,0.5827334118570868,0.5430475317132814,0.2892367710313094,0.2563829787234042,0.24412924489435572,0.0,,0.0
113409,450.65,0.4306949225473322,0.5803926187671771,0.5425017576035457,0.28813644093227975,0.25750591016548463,0.244482373021011,0.0,,0.0
113410,450.66,0.42946858864027543,0.5780015704750687,0.5417573488206225,0.28738621586475943,0.25809692671394796,0.24483550114766633,0.0,,0.0
113411,450.67,0.4286772805507746,0.5764271692186888,0.5424852514137245,0.2869860958287487,0.2583333333333333,0.24501206521099395,0.0,,0.0
113412,450.68,0.4276204819277109,0.5764625049077347,0.5428824698150695,0.2869860958287487,0.2583333333333333,0.24495321052321806,0.0,,0.0
113413,450.69,0.42619621342512914,0.57798193953671,0.5454465331906873,0.2872861858557567,0.25821513002364066,0.24465893708433867,0.0,,0.0
113414,450.7,0.42461703958691915,0.5804279544562231,0.5468526160273065,0.2876863058917676,0.25809692671394796,0.2442469542699075,0.0,,0.0
113415,450.71,0.4241910499139415,0.5835371024734983,0.5486372204391461,0.28818645593678105,0.2577423167848699,0.24389382614325217,0.0,,0.0
113416,450.72,0.42507745266781416,0.5861806046329016,0.5494676244332365,0.2886365909772932,0.2573286052009456,0.24359955270437278,0.0,,0.0
113417,450.73,0.4266308089500861,0.5901452689438555,0.5496153650211422,0.28898669600880267,0.2568557919621749,0.2435406980165969,0.0,,0.0
113418,450.74,0.42821557659208265,0.5925559481743228,0.5504610525243262,0.2892367710313094,0.2563829787234042,0.24365840739214867,0.0,,0.0
113419,450.75,0.42892771084337356,0.5949862583431489,0.5494013958938305,0.28928678603581076,0.25608747044917257,0.244011535518804,0.0,,0.0
113420,450.76,0.4315520654044751,0.5964153906556734,0.5493198838453308,0.2890867260178054,0.2559101654846335,0.24460008239656278,0.0,,0.0
113421,450.77,0.43375473321858865,0.596627404789949,0.5475826583116816,0.28873662098629593,0.2559692671394799,0.2452474839620975,0.0,,0.0
113422,450.78,0.4348493975903615,0.5952728700431881,0.5460914972744408,0.28818645593678105,0.2562056737588652,0.2460125949031839,0.0,,0.0
113423,450.79,0.4353769363166954,0.5933411857086769,0.5441892098425798,0.2874362308692608,0.2565011820330969,0.2468954152198221,0.0,,0.0
113424,450.8,0.43657487091222036,0.5902002355712603,0.543941107544959,0.2865359607882365,0.2568557919621749,0.24783709022423628,0.0,,0.0
113425,450.81,0.4375387263339071,0.586984295249313,0.5440236384940649,0.2856356907072122,0.25709219858156024,0.24866105585309856,0.0,,0.0
113426,450.82,0.43751290877796906,0.5840015704750687,0.5424025166844973,0.28488546563969197,0.25709219858156024,0.24930845741863328,0.0,,0.0
113427,450.83,0.43901462994836493,0.5823580683156655,0.5420551225227979,0.2843853155946784,0.25691489361702124,0.24977929492084033,0.0,,0.0
113428,450.84,0.4366566265060241,0.5823046721633295,0.5416746140913954,0.2843353005901771,0.2566193853427896,0.24983814960861622,0.0,,0.0
113429,450.85,0.4347831325301205,0.5830906949352179,0.5432299149217993,0.2845853756126838,0.25626477541371157,0.24948502148196094,0.0,,0.0
113430,450.86,0.43343803786574875,0.5848767177071065,0.5439742218146619,0.2849354806441933,0.2557919621749409,0.24883761991642622,0.0,,0.0
113431,450.87,0.43136746987951813,0.5859839026305458,0.5450659738142544,0.2855856757027108,0.2553191489361702,0.24807250897533978,0.0,,0.0
113432,450.88,0.43044449225473325,0.5871986650961917,0.5461414234041468,0.28623587076122836,0.25478723404255316,0.24730739803425333,0.0,,0.0
113433,450.89,0.4303782271944923,0.5880738123282293,0.5453140761118752,0.28683605081524455,0.25419621749408977,0.2466599964687186,0.0,,0.0
113434,450.9,0.4298902753872634,0.5889132312524539,0.5449834428651484,0.2873362008602581,0.2535460992907801,0.24607144959095983,0.0,,0.0
113435,450.91,0.4299961273666093,0.590325873576757,0.5429481889041724,0.28778633590077024,0.2528368794326241,0.2456594667765286,0.0,,0.0
113436,450.92,0.42940232358003444,0.5909501374165685,0.5419062611442254,0.28813644093227975,0.25212765957446803,0.24530633864987333,0.0,,0.0
113437,450.93,0.4285318416523236,0.5900039261876718,0.5411783585511233,0.28833650095028507,0.25147754137115835,0.24512977458654572,0.0,,0.0
