,"Time,s","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,",Markers,MarkerNames,Fall
581200,225.52,0.4252323580034424,0.5501413427561838,0.5472005705843395,0.4541762528758628,0.29645390070921984,0.2652580778058971,0.0,,1.0
581201,225.53,0.4313597246127367,0.5517275225755791,0.5322074481634316,0.46052815844753425,0.29598108747044916,0.2704372903301747,0.0,,1.0
581202,225.54,0.4314268502581756,0.5444444444444445,0.514621223699628,0.46736520956286887,0.29657210401891254,0.2754399387911246,0.0,,1.0
581203,225.55,0.4209638554216868,0.5376128778955634,0.5182994548881756,0.47597279183755126,0.2987588652482269,0.2800306044376434,0.0,,1.0
581204,225.56,0.41527108433734944,0.5475304279544563,0.5204697131794793,0.4855606682004601,0.2988179669030733,0.2847389794597138,0.0,,1.0
581205,225.57,0.409092082616179,0.5587514723203769,0.5170563961485557,0.49554266279883963,0.29704491725768317,0.28950620916956027,0.0,,1.0
581206,225.58,0.4162607573149742,0.5750058892815078,0.526949921035203,0.5059217765329599,0.2940898345153664,0.29456771231828605,0.0,,1.0
581207,225.59,0.4296411359724613,0.5819214762465647,0.5285445004839777,0.5163349004701411,0.29024822695035457,0.30010005296921893,0.0,,1.0
581208,225.6,0.4378571428571429,0.586257165292501,0.5232971623618116,0.5265879763929179,0.2869976359338061,0.3061032311223588,0.0,,1.0
581209,225.61,0.4411790017211704,0.5904907734589714,0.5246930561923684,0.5365409622886866,0.285047281323877,0.3127538108410334,0.0,,1.0
581210,225.62,0.447039586919105,0.5934275618374559,0.5294156605023179,0.5457287186155847,0.283806146572104,0.31993408274969093,0.0,,1.0
581211,225.63,0.45227194492254735,0.5943894778170397,0.5288705486779764,0.5540162048614584,0.28303782505910163,0.3275263374727796,0.0,,1.0
581212,225.64,0.4527882960413081,0.5949980369061642,0.5258138468592388,0.5618185455636691,0.28286052009456264,0.3360014125125065,0.0,,1.0
581213,225.65,0.44734939759036146,0.5950726344719278,0.5204442406643232,0.569370811243373,0.2835106382978723,0.34541816255664753,0.0,,1.0
581214,225.66,0.4364672977624785,0.5948056537102474,0.5189209842579856,0.5764729418825648,0.285047281323877,0.35560002354187503,0.0,,1.0
581215,225.67,0.4225559380378658,0.5994110718492345,0.5247949462529929,0.5831249374812444,0.2867021276595745,0.3667824142192925,0.0,,1.0
581216,225.68,0.41211703958691914,0.6048174322732627,0.5339192011819247,0.5893768130439132,0.2875886524822695,0.3781413689600376,0.0,,1.0
581217,225.69,0.4057530120481928,0.6082489202983903,0.5308115543328747,0.5954786435930779,0.2871158392434988,0.3884409393208168,0.0,,1.0
581218,225.7,0.4014027538726334,0.6111974872398901,0.5232207448163432,0.6019805941782534,0.28605200945626474,0.3972102877994231,0.0,,1.0
581219,225.71,0.39505593803786576,0.6122928936003141,0.5188241887003923,0.6087826347904371,0.28546099290780136,0.40403743158142535,0.0,,1.0
581220,225.72,0.38644578313253014,0.6033372595210051,0.52092821845229,0.6158347504251276,0.28587470449172575,0.40909893473015113,0.0,,1.0
581221,225.73,0.3803356282271945,0.5870270906949353,0.5272504967140456,0.6235370611183355,0.2868203309692671,0.4130421988111352,0.0,,1.0
581222,225.74,0.37431153184165233,0.5712877895563409,0.526063477507769,0.6322896869060718,0.28770685579196215,0.41580836913660163,0.0,,1.0
581223,225.75,0.3736660929432014,0.5668747546132705,0.5228743186102195,0.6421426427928378,0.28770685579196215,0.4176328644576539,0.0,,1.0
581224,225.76,0.381368330464716,0.5711503729878289,0.5243466299862448,0.6529958987696309,0.28617021276595744,0.4186922488376198,0.0,,1.0
581225,225.77,0.3976204819277109,0.5789713388299961,0.5212542666462886,0.6642492747824347,0.28291962174940893,0.4197516332175857,0.0,,1.0
581226,225.78,0.41369191049913945,0.5835001963093837,0.5247949462529929,0.675702710813244,0.27878250591016546,0.4212818550997586,0.0,,1.0
581227,225.79,0.4257099827882961,0.5893992932862191,0.5256915787864893,0.6870061018305491,0.2747635933806146,0.42281207698193146,0.0,,1.0
581228,225.8,0.4339672977624785,0.5999489595602671,0.5162820316878088,0.6981594478343502,0.2712765957446808,0.4245777176152079,0.0,,1.0
581229,225.81,0.44682874354561103,0.6211503729878288,0.5128279586326353,0.7093628088426528,0.2677304964539007,0.4266376316873638,0.0,,1.0
581230,225.82,0.45189328743545615,0.6526501766784453,0.49854806663609963,0.720666199859958,0.2643026004728132,0.4291683832617267,0.0,,1.0
581231,225.83,0.43806798623063686,0.6802120141342757,0.5034693565642672,0.7319195758727618,0.26317966903073287,0.43234653640162424,0.0,,1.0
581232,225.84,0.4233605851979346,0.7074204946996467,0.5164807173060267,0.7425727718315495,0.2652482269503546,0.4337001942204695,0.0,,1.0
581233,225.85,0.41915232358003446,0.719591676482136,0.5210301085129145,0.7511253376012803,0.2692080378250591,0.43328821140603835,0.0,,1.0
581234,225.86,0.40617469879518076,0.6983510011778563,0.518375872433644,0.7581774532359707,0.275886524822695,0.43222882702607246,0.0,,1.0
581235,225.87,0.4008175559380379,0.6594032194738909,0.5047378878190432,0.7651795538661599,0.2874704491725768,0.43111058795833074,0.0,,1.0
581236,225.88,0.40285283993115323,0.62308205732234,0.501513067400275,0.7739821946583975,0.3004137115839243,0.43305279265493485,0.0,,1.0
581237,225.89,0.39791308089500865,0.6151118963486455,0.5130775892811655,0.7836350905271581,0.3085106382978723,0.4348184332882113,0.0,,1.0
581238,225.9,0.40552065404475046,0.6292500981546918,0.5199704518824189,0.7926377913374012,0.31140661938534275,0.43317050203048657,0.0,,1.0
581239,225.91,0.4304793459552496,0.6425598743619946,0.5283458148657598,0.7987896368910673,0.31128841607565005,0.4284621270084161,0.0,,1.0
581240,225.92,0.43659208261617904,0.643031016882607,0.5225227979010647,0.8029408822646794,0.30886524822695033,0.42298864104525913,0.0,,1.0
581241,225.93,0.43407616179001723,0.6323910482921085,0.5013398542972133,0.8071921576472941,0.30579196217494087,0.4187511035253957,0.0,,1.0
581242,225.94,0.42907099827882966,0.625598743619945,0.4920780477864384,0.8123937181154346,0.3055555555555555,0.4177505738332057,0.0,,1.0
581243,225.95,0.4232099827882961,0.6164507263447193,0.49637780834479595,0.8181454436330899,0.30939716312056736,0.42039903478312035,0.0,,1.0
581244,225.96,0.4122590361445784,0.6020337652139773,0.5168271435121503,0.8240472141642492,0.31566193853427893,0.42581366605850146,0.0,,1.0
581245,225.97,0.3981239242685026,0.587104043973302,0.5631565540781497,0.8292487746323898,0.32003546099290775,0.42963922076393374,0.0,,1.0
581246,225.98,0.40895008605851985,0.5800039261876718,0.553324163227877,0.8334500350105032,0.3195626477541371,0.4291095285739508,0.0,,1.0
581247,225.99,0.42844191049913943,0.5771181782489203,0.5380294462275205,0.8370511153346003,0.3160165484633569,0.42587252074627735,0.0,,1.0
581248,226.0,0.44102839931153187,0.5720102080879467,0.5260889500229252,0.8405021506451935,0.3128250591016548,0.4224589488552762,0.0,,1.0
581249,226.01,0.4430464716006885,0.570840204161759,0.5212287941311324,0.8442032609782935,0.3124704491725768,0.42145841916308624,0.0,,1.0
581250,226.02,0.4326424268502582,0.5726423243031017,0.5260889500229252,0.848004401320396,0.31483451536643026,0.4235771879230179,0.0,,1.0
581251,226.03,0.4165103270223752,0.5716882606988615,0.5345152580365785,0.8520056016805041,0.31820330969267135,0.42734388794067435,0.0,,1.0
581252,226.04,0.40850258175559384,0.5741578327444052,0.5450960313821386,0.8558067420226068,0.3202718676122931,0.4305808957683478,0.0,,1.0
581253,226.05,0.41293889845094667,0.5788810365135454,0.5485251413724591,0.8589076723016905,0.32003546099290775,0.4322876817138484,0.0,,1.0
581254,226.06,0.4232960413080895,0.5822528464860621,0.5483977787966784,0.8611083324997499,0.3178486997635933,0.43311164734271074,0.0,,1.0
581255,226.07,0.4339672977624785,0.5811739301138595,0.5435758316776198,0.8624587376212864,0.3143026004728132,0.43422988641045246,0.0,,1.0
581256,226.08,0.4391135972461274,0.5793168433451119,0.5390391767283101,0.863258977693308,0.31004728132387704,0.43581896298040124,0.0,,1.0
581257,226.09,0.4413640275387264,0.5787239890066745,0.5376555097050283,0.8637591277383214,0.30537825059101653,0.4382320051792124,0.0,,1.0
581258,226.1,0.4422848537005164,0.5756537102473499,0.5375806205104692,0.864109232769831,0.301241134751773,0.44152786769466174,0.0,,1.0
581259,226.11,0.44214285714285717,0.5718178248920299,0.5431769320902745,0.8642592777833349,0.2977541371158392,0.44564769583897346,0.0,,1.0
581260,226.12,0.43982788296041314,0.5720337652139773,0.5445228997911253,0.8645593678103431,0.2949172576832151,0.4501029957036077,0.0,,1.0
581261,226.13,0.4353089500860586,0.5725873576756969,0.5441489632686332,0.8651595478643592,0.29225768321513,0.4544523571302453,0.0,,1.0
581262,226.14,0.4433175559380379,0.5811346682371418,0.5137245911661317,0.8661098329498849,0.2897754137115839,0.4583661938673414,0.0,,1.0
581263,226.15,0.4313597246127367,0.5697683549273656,0.5465790412145295,0.8672101630489146,0.2887115839243498,0.4634335824848448,0.0,,1.0
581264,226.16,0.4295740103270224,0.5741813898704359,0.564786795048143,0.868260478143443,0.28800236406619384,0.46885998469778106,0.0,,1.0
581265,226.17,0.43974612736660934,0.5847632508833923,0.5385781242039839,0.8694608382514755,0.28723404255319146,0.4743511270672708,0.0,,1.0
581266,226.18,0.431946686746988,0.5835924617196703,0.5414570278669315,0.8708112433730119,0.2871749408983451,0.48096639397327984,0.0,,1.0
581267,226.19,0.43470524956970746,0.5990459363957598,0.5163788272454022,0.8721616484945484,0.2875886524822695,0.48829380260137706,0.0,,1.0
581268,226.2,0.4332293459552496,0.5912014134275619,0.5326557644301798,0.8737121136340902,0.28705673758865247,0.49400270731563756,0.0,,1.0
581269,226.21,0.4342190189328744,0.5917785630153122,0.5340669417698303,0.874962488746624,0.2865839243498818,0.4984580071802718,0.0,,1.0
